edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
7;1;0;1715;5;0;0;1;25;18;4;2;2;
7;1;0;1345;9;0;1;0;25;18;4;2;2;
7;1;0;1583;9;1;0;1;25;18;4;2;2;
7;1;0;1345;9;1;1;0;25;18;4;2;2;
7;2;0;1646;4;0;0;0;25;18;4;2;2;
7;2;0;1763;8;0;1;1;25;18;4;2;2;
7;2;0;1847;2;1;0;0;25;18;4;2;2;
7;2;0;1802;8;1;0;1;25;18;4;2;2;
7;2;0;1792;8;1;1;1;25;18;4;2;2;
7;3;0;1766;2;0;0;0;25;18;4;2;2;
7;3;0;1743;6;0;1;1;25;18;4;2;2;
7;3;0;1762;2;1;0;0;25;18;4;2;2;
7;3;0;1797;2;1;1;0;25;18;4;2;2;
7;4;0;1905;4;0;0;0;25;18;4;2;2;
7;4;0;1840;6;0;0;1;25;18;4;2;2;
7;4;0;2079;4;0;1;1;25;18;4;2;2;
7;4;0;2346;6;1;0;1;25;18;4;2;2;
7;4;0;2079;4;1;1;1;25;18;4;2;2;
7;5;0;1900;2;0;1;0;25;18;4;2;2;
7;5;0;2279;4;0;1;1;25;18;4;2;2;
7;5;0;1864;2;1;1;0;25;18;4;2;2;
7;5;0;2360;4;1;1;1;25;18;4;2;2;
7;6;0;1901;6;0;0;1;25;18;4;2;2;
7;6;0;2448;4;1;0;0;25;18;4;2;2;
7;6;0;2202;2;1;0;1;25;18;4;2;2;
7;6;0;2448;4;1;1;0;25;18;4;2;2;
7;7;0;2085;2;0;1;0;25;18;4;2;2;
7;7;0;2555;6;0;1;1;25;18;4;2;2;
7;7;0;2222;2;1;0;0;25;18;4;2;2;
7;7;0;2285;2;1;0;1;25;18;4;2;2;
7;7;0;2555;6;1;1;1;25;18;4;2;2;
7;8;0;2488;3;0;0;0;25;18;4;2;2;
7;8;0;2062;2;0;1;0;25;18;4;2;2;
7;8;0;2032;6;0;1;1;25;18;4;2;2;
7;8;0;2245;2;1;0;0;25;18;4;2;2;
7;8;0;2382;2;1;0;1;25;18;4;2;2;
7;8;0;2176;4;1;1;0;25;18;4;2;2;
7;9;0;2166;4;0;0;1;25;18;4;2;2;
7;9;0;2071;2;0;1;0;25;18;4;2;2;
7;9;0;2999;4;0;1;1;25;18;4;2;2;
7;9;0;2094;4;1;0;0;25;18;4;2;2;
7;9;0;2391;2;1;0;1;25;18;4;2;2;
7;9;0;2094;4;1;1;0;25;18;4;2;2;
7;9;0;2999;4;1;1;1;25;18;4;2;2;
8;1;0;1811;8;0;0;0;25;18;4;2;2;
8;1;0;1654;9;1;0;0;25;18;4;2;2;
8;1;0;1613;9;1;0;1;25;18;4;2;2;
8;1;0;2209;6;1;1;1;25;18;4;2;2;
8;2;0;1679;9;0;0;0;25;18;4;2;2;
8;2;0;2008;9;0;0;1;25;18;4;2;2;
8;2;0;1685;9;0;1;0;25;18;4;2;2;
8;2;0;2012;9;0;1;1;25;18;4;2;2;
8;2;0;1796;9;1;0;0;25;18;4;2;2;
8;3;0;1893;4;1;0;0;25;18;4;2;2;
8;3;0;1981;9;1;0;1;25;18;4;2;2;
8;4;0;1937;6;0;0;0;25;18;4;2;2;
8;4;0;2016;9;1;0;1;25;18;4;2;2;
8;4;0;1841;2;1;1;0;25;18;4;2;2;
8;5;0;2270;4;0;0;0;25;18;4;2;2;
8;5;0;2141;9;0;0;1;25;18;4;2;2;
8;5;0;2006;2;0;1;0;25;18;4;2;2;
8;5;0;2069;2;1;0;0;25;18;4;2;2;
8;5;0;2069;2;1;1;0;25;18;4;2;2;
8;6;0;2042;4;0;0;0;25;18;4;2;2;
8;6;0;2038;2;0;1;0;25;18;4;2;2;
8;6;0;2108;9;0;1;1;25;18;4;2;2;
8;6;0;2264;2;1;0;0;25;18;4;2;2;
8;6;0;2311;2;1;0;1;25;18;4;2;2;
8;7;0;2120;6;0;0;1;25;18;4;2;2;
8;7;0;2318;2;0;1;0;25;18;4;2;2;
8;7;0;2318;2;1;0;0;25;18;4;2;2;
8;7;0;2414;2;1;0;1;25;18;4;2;2;
8;7;0;2415;2;1;1;0;25;18;4;2;2;
8;8;0;2116;6;0;1;1;25;18;4;2;2;
8;8;0;2534;2;1;0;1;25;18;4;2;2;
8;9;0;2225;4;0;1;0;25;18;4;2;2;
8;9;0;2190;6;0;1;1;25;18;4;2;2;
8;9;0;2241;2;1;1;0;25;18;4;2;2;
8;9;0;2190;6;1;1;1;25;18;4;2;2;
9;1;0;1686;9;0;0;0;25;18;4;2;2;
9;1;0;1580;9;0;1;0;25;18;4;2;2;
9;1;0;2207;9;0;1;1;25;18;4;2;2;
9;1;0;1990;9;1;0;0;25;18;4;2;2;
9;1;0;2334;6;1;1;1;25;18;4;2;2;
9;2;0;2227;9;0;0;1;25;18;4;2;2;
9;2;0;2227;9;0;1;1;25;18;4;2;2;
9;2;0;2227;9;1;0;1;25;18;4;2;2;
9;2;0;2227;9;1;1;1;25;18;4;2;2;
9;3;0;1919;9;1;0;0;25;18;4;2;2;
9;4;0;2018;6;0;0;0;25;18;4;2;2;
9;7;0;2359;9;0;1;1;25;18;4;2;2;
9;7;0;2462;4;1;0;0;25;18;4;2;2;
9;7;0;2613;4;1;0;1;25;18;4;2;2;
9;7;0;2224;4;1;1;0;25;18;4;2;2;
9;7;0;2613;4;1;1;1;25;18;4;2;2;
9;8;0;2315;2;0;0;0;25;18;4;2;2;
9;8;0;2359;9;0;1;1;25;18;4;2;2;
9;8;0;2200;4;1;0;0;25;18;4;2;2;
9;8;0;2723;4;1;0;1;25;18;4;2;2;
9;8;0;2723;4;1;1;1;25;18;4;2;2;
9;9;0;2377;6;0;0;1;25;18;4;2;2;
9;9;0;2618;2;0;1;0;25;18;4;2;2;
9;9;0;2358;6;0;1;1;25;18;4;2;2;
9;9;0;2309;4;1;0;0;25;18;4;2;2;
9;9;0;3283;4;1;0;1;25;18;4;2;2;
9;9;0;2850;4;1;1;0;25;18;4;2;2;
9;9;0;3283;4;1;1;1;25;18;4;2;2;
10;1;0;2461;7;0;0;1;25;18;4;2;2;
10;2;0;2214;9;1;1;0;25;18;4;2;2;
10;4;0;2924;9;1;1;1;25;18;4;2;2;
10;5;0;1885;6;0;0;1;25;18;4;2;2;
10;6;0;2274;6;0;0;0;25;18;4;2;2;
10;6;0;3296;6;0;1;0;25;18;4;2;2;
10;6;0;2598;7;1;0;1;25;18;4;2;2;
10;7;0;2607;2;1;0;0;25;18;4;2;2;
10;7;0;2489;11;1;0;1;25;18;4;2;2;
10;7;0;2607;2;1;1;0;25;18;4;2;2;
10;8;0;3147;6;0;0;1;25;18;4;2;2;
10;8;0;2584;11;0;1;1;25;18;4;2;2;
10;8;0;2730;2;1;0;0;25;18;4;2;2;
10;8;0;2604;11;1;0;1;25;18;4;2;2;
10;8;0;2730;2;1;1;0;25;18;4;2;2;
10;8;0;2604;11;1;1;1;25;18;4;2;2;
10;9;0;2625;9;0;0;1;25;18;4;2;2;
10;9;0;2351;4;1;0;0;25;18;4;2;2;
10;9;0;3093;4;1;0;1;25;18;4;2;2;
10;9;0;2647;9;1;1;1;25;18;4;2;2;
11;1;0;2502;11;0;0;0;25;18;4;2;2;
11;1;0;2651;9;0;0;1;25;18;4;2;2;
11;1;0;2178;8;1;0;0;25;18;4;2;2;
11;1;0;2869;9;1;1;1;25;18;4;2;2;
11;2;0;2463;9;0;0;0;25;18;4;2;2;
11;2;0;2345;9;0;1;0;25;18;4;2;2;
11;2;0;2428;9;1;0;0;25;18;4;2;2;
11;2;0;3083;7;1;1;1;25;18;4;2;2;
11;4;0;2899;7;1;0;1;25;18;4;2;2;
11;5;0;2991;9;1;0;0;25;18;4;2;2;
11;5;0;2018;6;1;0;1;25;18;4;2;2;
11;5;0;2991;9;1;1;0;25;18;4;2;2;
11;5;0;2705;7;1;1;1;25;18;4;2;2;
11;6;0;3325;4;0;0;1;25;18;4;2;2;
11;6;0;2030;6;1;0;1;25;18;4;2;2;
11;7;0;2037;6;0;0;1;25;18;4;2;2;
11;7;0;2825;2;1;0;0;25;18;4;2;2;
11;7;0;2071;6;1;0;1;25;18;4;2;2;
11;7;0;2859;2;1;1;0;25;18;4;2;2;
11;7;0;2071;6;1;1;1;25;18;4;2;2;
11;8;0;2804;11;0;0;1;25;18;4;2;2;
11;8;0;2968;4;0;1;1;25;18;4;2;2;
11;8;0;3642;6;1;0;1;25;18;4;2;2;
11;9;0;2854;11;0;0;1;25;18;4;2;2;
11;9;0;3094;2;0;1;0;25;18;4;2;2;
11;9;0;2838;11;0;1;1;25;18;4;2;2;
11;9;0;2021;5;1;0;1;25;18;4;2;2;
11;9;0;2838;11;1;1;1;25;18;4;2;2;
12;1;0;3083;7;1;0;1;25;18;4;2;2;
12;1;0;1877;6;1;1;0;25;18;4;2;2;
12;1;0;3140;5;1;1;1;25;18;4;2;2;
12;2;0;2881;5;0;0;0;25;18;4;2;2;
12;2;0;2881;5;0;1;0;25;18;4;2;2;
12;4;0;3084;7;0;0;1;25;18;4;2;2;
12;4;0;3044;7;0;1;1;25;18;4;2;2;
12;4;0;3044;7;1;0;1;25;18;4;2;2;
12;4;0;3044;7;1;1;1;25;18;4;2;2;
12;5;0;2627;9;0;1;0;25;18;4;2;2;
12;5;0;2627;9;1;1;0;25;18;4;2;2;
12;8;0;2870;9;0;1;1;25;18;4;2;2;
12;8;0;2212;8;1;0;1;25;18;4;2;2;
12;8;0;2253;8;1;1;1;25;18;4;2;2;
12;9;0;2236;6;1;0;1;25;18;4;2;2;
12;9;0;3412;6;1;1;0;25;18;4;2;2;
12;9;0;2236;6;1;1;1;25;18;4;2;2;
13;1;0;2020;8;0;0;0;25;18;4;2;2;
13;1;0;3805;6;0;1;1;25;18;4;2;2;
13;1;0;3637;4;1;0;1;25;18;4;2;2;
13;1;0;3719;6;1;1;1;25;18;4;2;2;
13;4;0;3380;5;1;0;1;25;18;4;2;2;
13;4;0;3380;5;1;1;1;25;18;4;2;2;
13;9;0;3253;9;0;0;1;25;18;4;2;2;
13;9;0;3253;9;0;1;1;25;18;4;2;2;
13;9;0;2452;6;1;0;1;25;18;4;2;2;
13;9;0;3145;11;1;1;0;25;18;4;2;2;
13;9;0;2452;6;1;1;1;25;18;4;2;2;
14;1;0;3953;5;0;0;1;25;18;4;2;2;
14;1;0;3956;7;0;1;1;25;18;4;2;2;
14;1;0;3935;4;1;0;1;25;18;4;2;2;
14;2;0;3584;9;0;1;1;25;18;4;2;2;
14;2;0;4312;2;1;0;1;25;18;4;2;2;
14;3;0;3444;5;0;0;0;25;18;4;2;2;
14;3;0;3564;5;0;0;1;25;18;4;2;2;
14;3;0;3444;5;0;1;0;25;18;4;2;2;
14;3;0;3564;5;1;0;1;25;18;4;2;2;
14;5;0;3692;9;0;0;1;25;18;4;2;2;
14;5;0;3692;9;0;1;1;25;18;4;2;2;
14;6;0;2408;6;0;0;0;25;18;4;2;2;
14;6;0;2394;6;0;1;0;25;18;4;2;2;
14;6;0;3710;5;1;0;0;25;18;4;2;2;
14;6;0;3810;5;1;1;0;25;18;4;2;2;
14;7;0;3642;7;0;0;1;25;18;4;2;2;
14;8;0;2975;7;1;0;0;25;18;4;2;2;
14;9;0;3736;7;0;0;1;25;18;4;2;2;
14;9;0;3736;7;0;1;1;25;18;4;2;2;
14;9;0;3736;7;1;1;1;25;18;4;2;2;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
3;6;0;586;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
4;4;0;427;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
5;2;0;432;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
5;3;0;430;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
5;3;0;455;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
5;4;0;525;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
5;4;0;492;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
5;4;0;405;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
5;5;0;499;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
5;5;0;548;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
5;7;0;599;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
5;7;0;623;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
5;9;0;630;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
6;1;0;378;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
6;4;0;506;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
6;5;0;525;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
6;6;0;578;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
6;6;0;542;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
6;8;0;599;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
6;9;0;664;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
6;9;0;630;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
7;1;0;414;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
7;3;0;607;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
7;4;0;491;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
7;6;0;559;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
7;7;0;556;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
7;7;0;536;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
7;8;0;661;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
7;8;0;619;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
7;9;0;823;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
7;9;0;599;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
8;3;0;447;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
8;4;0;527;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
8;5;0;531;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
8;6;0;535;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
8;6;0;506;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
8;6;0;619;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
8;7;0;704;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
8;7;0;605;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
8;8;0;683;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
8;8;0;674;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
8;8;0;580;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
8;9;0;652;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
8;9;0;714;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
9;3;0;437;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
9;3;0;474;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
9;4;0;437;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
9;5;0;514;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
9;6;0;555;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
9;6;0;574;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
9;7;0;655;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
9;7;0;637;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
9;8;0;645;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
9;8;0;629;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
9;8;0;586;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
9;8;0;702;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
9;9;0;649;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
9;9;0;679;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
9;9;0;743;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
10;2;0;467;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
10;2;0;425;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
10;4;0;663;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
10;5;0;579;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
10;6;0;576;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
10;6;0;737;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
10;7;0;637;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
10;7;0;629;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
10;8;0;598;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
10;8;0;602;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
10;8;0;640;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
10;9;0;697;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
10;9;0;680;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
11;1;0;417;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
11;2;0;490;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
11;2;0;398;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
11;2;0;514;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
11;3;0;613;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
11;5;0;878;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
11;5;0;522;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
11;6;0;590;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
11;6;0;582;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
11;6;0;479;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
11;6;0;650;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
11;7;0;561;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
11;7;0;587;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
11;7;0;782;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
11;8;0;645;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
11;9;0;700;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
11;9;0;629;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
12;1;0;454;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
12;1;0;446;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
12;2;0;464;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;2;0;556;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
12;3;0;475;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
12;3;0;470;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;4;0;596;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;4;0;547;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
12;5;0;581;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;5;0;558;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
12;7;0;826;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
12;7;0;646;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;7;0;709;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
12;8;0;594;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
12;8;0;656;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
12;8;0;584;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;2;0;554;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
13;2;0;449;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;3;0;458;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
13;4;0;532;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
13;4;0;579;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;4;0;510;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
13;5;0;522;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
13;6;0;748;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
13;7;0;563;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
13;7;0;593;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;8;0;681;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
13;8;0;599;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;8;0;733;0;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
13;9;0;646;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
13;9;0;694;1;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
13;9;0;664;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
14;1;0;575;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;2;0;691;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;2;0;475;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
14;3;0;825;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;3;0;938;1;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
14;4;0;567;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;5;0;647;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;5;0;910;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
14;6;0;780;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;6;0;640;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
14;7;0;592;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;7;0;659;0;0;0;1;20;3;4;2;0;13;7;0,0205180607736111;
14;7;0;718;0;0;1;0;20;3;4;2;0;13;7;0,0205180607736111;
14;7;0;639;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
14;8;0;652;1;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;8;0;611;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
14;9;0;717;0;0;0;0;20;3;4;2;0;13;7;0,0205180607736111;
14;9;0;791;1;0;1;1;20;3;4;2;0;13;7;0,0205180607736111;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
3;7;0;414;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
3;7;0;414;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
3;7;0;414;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
3;7;0;414;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
3;8;0;482;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
3;8;0;482;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
3;9;0;444;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
3;9;0;444;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
4;2;0;393;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
4;2;0;393;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
4;6;0;415;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
4;6;0;415;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
4;7;0;439;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
4;7;0;439;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
4;7;0;439;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
4;7;0;439;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
4;8;0;429;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
4;8;0;429;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
4;8;0;429;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
4;8;0;429;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
4;9;0;608;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
4;9;0;608;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
4;9;0;608;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
4;9;0;608;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;2;0;328;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;2;0;328;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;3;0;435;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;3;0;435;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;5;0;454;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
5;5;0;454;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
5;5;0;454;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;5;0;454;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;6;0;511;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;6;0;511;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;7;0;396;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
5;7;0;396;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
5;8;0;460;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
5;8;0;460;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
5;8;0;460;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;8;0;460;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
5;9;0;451;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
5;9;0;451;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
5;9;0;451;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
5;9;0;451;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
6;2;0;363;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
6;2;0;363;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
6;3;0;353;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
6;3;0;353;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
6;3;0;355;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
6;3;0;355;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
6;5;0;517;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
6;5;0;517;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
6;5;0;673;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
6;5;0;673;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
6;7;0;440;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
6;7;0;440;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
6;7;0;455;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
