ID;Number_Of_Tokens;Metric.Architecture_Violations;Metric.Clone;Metric.Dead_Code;Metric.Cycle;Metric.Metric;Metric.Style;Metric.Universal;Metric.Complexity
net/sched/act_ipt.c;2324;0;0;0;0;0;0;0;0
net/sched/act_meta_mark.c;256;0;0;0;0;0;0;0;0
net/sched/act_meta_skbprio.c;246;0;0;0;0;0;0;0;0
net/sched/act_meta_skbtcindex.c;256;0;0;0;0;0;0;0;0
net/sched/act_mirred.c;2072;0;0;0;0;0;0;0;0
net/sched/act_nat.c;1725;0;0;0;0;0;0;0;0
net/sched/act_pedit.c;2424;0;0;0;0;0;0;0;0
net/sched/act_police.c;2155;0;0;0;0;0;0;0;0
net/sched/act_sample.c;1395;0;0;0;0;0;0;0;0
net/sched/act_simple.c;1226;0;0;0;0;0;0;0;0
net/sched/act_skbedit.c;1881;0;0;0;0;0;0;0;0
net/sched/act_skbmod.c;1585;0;0;0;0;0;0;0;0
net/sched/act_tunnel_key.c;3030;0;0;0;0;0;0;0;0
net/sched/act_vlan.c;1674;0;0;0;0;0;0;0;0
net/sched/cls_api.c;11615;0;0;0;0;0;0;0;0
net/sched/cls_basic.c;1644;0;0;0;0;0;0;0;0
net/sched/cls_bpf.c;3574;0;0;0;0;0;0;0;0
net/sched/cls_cgroup.c;1000;0;0;0;0;0;0;0;0
net/sched/cls_flow.c;3729;0;0;0;0;0;0;0;0
net/sched/cls_flower.c;11811;0;0;0;0;0;0;0;0
net/sched/cls_fw.c;2327;0;0;0;0;0;0;0;0
net/sched/cls_matchall.c;1691;0;0;0;0;0;0;0;0
net/sched/cls_route.c;3424;0;0;0;0;0;0;0;0
net/sched/cls_rsvp.c;36;0;0;0;0;0;0;0;0
net/sched/cls_rsvp6.c;36;0;0;0;0;0;0;0;0
net/sched/cls_tcindex.c;3445;0;0;0;0;0;0;0;0
net/sched/cls_u32.c;7312;0;0;0;0;0;0;0;0
net/sched/em_canid.c;816;0;0;0;0;0;0;0;0
net/sched/em_cmp.c;331;0;0;0;0;0;0;0;0
net/sched/em_ipset.c;598;0;0;0;0;0;0;0;0
net/sched/em_ipt.c;1284;0;0;0;0;0;0;0;0
net/sched/em_meta.c;4393;0;0;0;0;0;0;0;0
net/sched/em_nbyte.c;320;0;0;0;0;0;0;0;0
net/sched/em_text.c;744;0;0;0;0;0;0;0;0
net/sched/em_u32.c;225;0;0;0;0;0;0;0;0
net/sched/ematch.c;1820;0;0;0;0;0;0;0;0
net/sched/sch_api.c;10359;0;0;0;0;0;0;0;0
net/sched/sch_atm.c;3611;0;0;0;0;0;0;0;0
net/sched/sch_blackhole.c;121;0;0;0;0;0;0;0;0
net/sched/sch_cake.c;13932;0;0;0;0;0;0;0;0
net/sched/sch_cbq.c;8459;0;0;0;0;0;0;0;0
net/sched/sch_cbs.c;2131;0;0;0;0;0;0;0;0
net/sched/sch_choke.c;2504;0;0;0;0;0;0;0;0
net/sched/sch_codel.c;1351;0;0;0;0;0;0;0;0
net/sched/sch_drr.c;2606;0;0;0;0;0;0;0;0
net/sched/sch_dsmark.c;2480;0;0;0;0;0;0;0;0
net/sched/sch_etf.c;2095;0;0;0;0;0;0;0;0
net/sched/sch_fifo.c;867;0;0;0;0;0;0;0;0
net/sched/sch_fq.c;4215;0;0;0;0;0;0;0;0
net/sched/sch_fq_codel.c;3741;0;0;0;0;0;0;0;0
net/sched/sch_generic.c;5910;0;0;0;0;0;0;0;0
net/sched/sch_gred.c;3032;0;0;0;0;0;0;0;0
net/sched/sch_hfsc.c;7605;0;0;0;0;0;0;0;0
net/sched/sch_hhf.c;2904;0;0;0;0;0;0;0;0
net/sched/sch_htb.c;7664;0;0;0;0;0;0;0;0
net/sched/sch_ingress.c;1298;0;0;0;0;0;0;0;0
net/sched/sch_mq.c;1519;0;0;0;0;0;0;0;0
net/sched/sch_mqprio.c;3390;0;0;0;0;0;0;0;0
net/sched/sch_multiq.c;1972;0;0;0;0;0;0;0;0
net/sched/sch_netem.c;5544;0;0;0;0;0;0;0;0
net/sched/sch_pie.c;2554;0;0;0;0;0;0;0;0
net/sched/sch_plug.c;632;0;0;0;0;0;0;0;0
net/sched/sch_prio.c;2359;0;0;0;0;0;0;0;0
net/sched/sch_qfq.c;6821;0;0;0;0;0;0;0;0
net/sched/sch_red.c;2283;0;0;0;0;0;0;0;0
net/sched/sch_sfb.c;3511;0;0;0;0;0;0;0;0
net/sched/sch_sfq.c;4521;0;0;0;0;0;0;0;0
net/sched/sch_skbprio.c;1436;0;0;0;0;0;0;0;0
net/sched/sch_taprio.c;4402;0;0;0;0;0;0;0;0
net/sched/sch_tbf.c;2498;0;0;0;0;0;0;0;0
net/sched/sch_teql.c;2388;0;0;0;0;0;0;0;0
net/sctp/associola.c;6279;0;0;0;0;0;0;0;0
net/sctp/auth.c;3383;0;0;0;0;0;0;0;0
net/sctp/bind_addr.c;1985;0;0;0;0;0;0;0;0
net/sctp/chunk.c;1364;0;0;0;0;0;0;0;0
net/sctp/debug.c;265;0;0;0;0;0;0;0;0
net/sctp/diag.c;3095;0;0;0;0;0;0;0;0
net/sctp/endpointola.c;1586;0;0;0;0;0;0;0;0
net/sctp/input.c;4703;0;0;0;0;0;0;0;0
net/sctp/inqueue.c;859;0;0;0;0;0;0;0;0
net/sctp/ipv6.c;5428;0;0;0;0;0;0;0;0
net/sctp/objcnt.c;358;0;0;0;0;0;0;0;0
net/sctp/offload.c;425;0;0;0;0;0;0;0;0
net/sctp/output.c;3306;0;0;0;0;0;0;0;0
net/sctp/outqueue.c;6461;0;0;0;0;0;0;0;0
net/sctp/primitive.c;174;0;0;0;0;0;0;0;0
net/sctp/proc.c;1782;0.139190996360884;0.174225108038533;0.252638524969205;0.101248269306444;0.210961354528778;0.303194070273053;0.121053662853629;0.368937576712061
net/sctp/protocol.c;6657;0;0;0;0;0;0;0;0
net/sctp/sm_make_chunk.c;14308;0;0;0;0;0;0;0;0
net/sctp/sm_sideeffect.c;6617;0;0;0;0;0;0;0;0
net/sctp/sm_statefuns.c;20341;0.339294388367177;0.365130778578831;0.422957837426234;0.311312999517002;0.39222243165017;0.460240723541666;0.325918760915739;0.50872418166012
net/sctp/sm_statetable.c;3159;0.154519362901818;0.189014098842859;0.266220283950269;0.117160791842033;0.225184763987893;0.31599748971068;0.136661266890596;0.380728826851975
net/sctp/socket.c;35409;0.501630037585045;0.519960875944471;0.560988994030978;0.481777329374536;0.539182319391954;0.587441085571484;0.492140071581295;0.621839948051682
net/sctp/stream.c;5443;0.179299849660155;0.212708510170878;0.287483839136732;0.14311752259914;0.247740332833413;0.335693797063774;0.162004020289941;0.398387051786902
net/sctp/stream_interleave.c;6449;0.190226740247201;0.223160655345126;0.296873408204237;0.154558573093646;0.25769466705515;0.344398290584185;0.17317668893359;0.406200658494188
net/sctp/stream_sched.c;1150;0;0;0;0;0;0;0;0
net/sctp/stream_sched_prio.c;1402;0;0;0;0;0;0;0;0
net/sctp/stream_sched_rr.c;753;0;0;0;0;0;0;0;0
net/sctp/sysctl.c;2571;0;0;0;0;0;0;0;0
net/sctp/transport.c;2401;0;0;0;0;0;0;0;0
net/sctp/tsnmap.c;1246;0;0;0;0;0;0;0;0
net/sctp/ulpevent.c;3507;0;0;0;0;0;0;0;0
net/sctp/ulpqueue.c;4093;0;0;0;0;0;0;0;0
net/smc/af_smc.c;9637;0;0;0;0;0;0;0;0
net/smc/smc_cdc.c;2003;0;0;0;0;0;0;0;0
net/smc/smc_clc.c;3653;0;0;0;0;0;0;0;0
net/smc/smc_close.c;1923;0;0;0;0;0;0;0;0
net/smc/smc_core.c;5001;0;0;0;0;0;0;0;0
net/smc/smc_diag.c;1820;0;0;0;0;0;0;0;0
net/smc/smc_ib.c;2646;0;0;0;0;0;0;0;0
net/smc/smc_ism.c;1653;0;0;0;0;0;0;0;0
net/smc/smc_llc.c;3184;0;0;0;0;0;0;0;0
net/smc/smc_pnet.c;2918;0;0;0;0;0;0;0;0
net/smc/smc_rx.c;1971;0;0;0;0;0;0;0;0
net/smc/smc_tx.c;3043;0;0;0;0;0;0;0;0
net/smc/smc_wr.c;3165;0.157041136283146;0.192262861687506;0.271096196026385;0.118895219363646;0.229195837130744;0.321922475018235;0.138806674218353;0.388018049303676
net/socket.c;15465;0.289490868298378;0.318566574298306;0.383643876046493;0.258001227949534;0.349054925546347;0.425601217093006;0.274438230985013;0.480163435830365
net/strparser/strparser.c;2257;0.147475872214603;0.183214382696996;0.263204386403151;0.108770265489294;0.220689251258112;0.314776405765563;0.128973867949852;0.38184175669092
net/sunrpc/addr.c;1491;0;0;0;0;0;0;0;0
net/sunrpc/auth.c;4079;0;0;0;0;0;0;0;0
net/sunrpc/auth_generic.c;1269;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/auth_gss.c;10840;0.240238032939899;0.271788263194168;0.342404049943661;0.206068427440633;0.304871363633797;0.387932222875306;0.223904322137766;0.447138027348351
net/sunrpc/auth_gss/gss_generic_token.c;805;0.132364348689986;0.16898406375473;0.250946381271862;0.0927043776795218;0.20738295028563;0.303790012102404;0.113406140439094;0.37250899362833
net/sunrpc/auth_gss/gss_krb5_crypto.c;5149;0.179207942366042;0.213676737714458;0.290824862536976;0.141877465548655;0.249820201941325;0.340564635043256;0.161363275928379;0.405247293184666
net/sunrpc/auth_gss/gss_krb5_keys.c;1346;0.138390247825751;0.174799133658815;0.256289572779346;0.0989586095918189;0.212976947804791;0.308828969072086;0.119541186914549;0.37715231753393
net/sunrpc/auth_gss/gss_krb5_mech.c;3711;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_krb5_seal.c;754;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_krb5_seqnum.c;829;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_krb5_unseal.c;739;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_krb5_wrap.c;2817;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_mech_switch.c;1760;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_rpc_upcall.c;1701;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/gss_rpc_xdr.c;3493;0;0;0;0;0;0;0;0
net/sunrpc/auth_gss/svcauth_gss.c;9414;0;0;0;0;0;0;0;0
net/sunrpc/auth_null.c;471;0;0;0;0;0;0;0;0
net/sunrpc/auth_unix.c;1187;0;0;0;0;0;0;0;0
net/sunrpc/backchannel_rqst.c;1290;0;0;0;0;0;0;0;0
net/sunrpc/cache.c;8781;0;0;0;0;0;0;0;0
net/sunrpc/clnt.c;11499;0;0;0;0;0;0;0;0
net/sunrpc/debugfs.c;1601;0;0;0;0;0;0;0;0
net/sunrpc/rpc_pipe.c;6948;0;0;0;0;0;0;0;0
net/sunrpc/rpcb_clnt.c;4612;0;0;0;0;0;0;0;0
net/sunrpc/sched.c;4823;0;0;0;0;0;0;0;0
net/sunrpc/socklib.c;824;0;0;0;0;0;0;0;0
net/sunrpc/stats.c;1549;0;0;0;0;0;0;0;0
net/sunrpc/sunrpc_syms.c;452;0;0;0;0;0;0;0;0
net/sunrpc/svc.c;6457;0;0;0;0;0;0;0;0
net/sunrpc/svc_xprt.c;6219;0;0;0;0;0;0;0;0
net/sunrpc/svcauth.c;766;0;0;0;0;0;0;0;0
net/sunrpc/svcauth_unix.c;4705;0;0;0;0;0;0;0;0
net/sunrpc/svcsock.c;7696;0;0;0;0;0;0;0;0
net/sunrpc/sysctl.c;764;0;0;0;0;0;0;0;0
net/sunrpc/timer.c;328;0;0;0;0;0;0;0;0
net/sunrpc/xdr.c;7669;0;0;0;0;0;0;0;0
net/sunrpc/xprt.c;7815;0;0;0;0;0;0;0;0
net/sunrpc/xprtmultipath.c;1708;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/backchannel.c;1324;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/fmr_ops.c;1382;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/frwr_ops.c;2144;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/module.c;114;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/rpc_rdma.c;5228;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma.c;924;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma_backchannel.c;1342;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma_recvfrom.c;2670;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma_rw.c;3496;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma_sendto.c;2812;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/svc_rdma_transport.c;3182;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/transport.c;3356;0;0;0;0;0;0;0;0
net/sunrpc/xprtrdma/verbs.c;6151;0;0;0;0;0;0;0;0
net/sunrpc/xprtsock.c;14068;0.279885569257455;0.311274866347245;0.381530452174834;0.245890257977208;0.344189214673128;0.426826392476675;0.263635174353364;0.485730196698292
net/switchdev/switchdev.c;2022;0.150373631588728;0.187842235695223;0.271704538317479;0.109794294746841;0.227131254602466;0.325773148071507;0.130975949267462;0.396085118245065
net/sysctl_net.c;466;0.133733537959463;0.172013903113809;0.25769309089299;0.0922750457345191;0.212154122537263;0.312933102474133;0.113915602914551;0.384768388499606
net/tipc/addr.c;460;0.133771362181596;0.172085156996593;0.257839167107296;0.0922766648859689;0.212260430263144;0.313127418950361;0.113936120435437;0.385025437638517
net/tipc/bcast.c;2215;0.152757453072317;0.190220392662251;0.274070016952514;0.112184251028646;0.22950347184199;0.328130452595371;0.133362703299392;0.398431792980896
net/tipc/bearer.c;5554;0.188787300012467;0.224603979914547;0.304768942567958;0.149997034056107;0.262160815762176;0.356453763353016;0.17024482705115;0.423665803647689
net/tipc/core.c;552;0;0;0;0;0;0;0;0
net/tipc/diag.c;344;0;0;0;0;0;0;0;0
net/tipc/discover.c;1844;0;0;0;0;0;0;0;0
net/tipc/eth_media.c;271;0;0;0;0;0;0;0;0
net/tipc/group.c;4690;0;0;0;0;0;0;0;0
net/tipc/ib_media.c;257;0;0;0;0;0;0;0;0
net/tipc/link.c;10622;0.244035398742008;0.277520103437297;0.352465634645022;0.207770714127143;0.312631664896524;0.400785327200225;0.226700200919999;0.46362128316789
net/tipc/monitor.c;4049;0.173412651009217;0.210228399700474;0.292629480061935;0.13354037119376;0.248832844165603;0.345755994813652;0.154352955176867;0.414842844607667
net/tipc/msg.c;3234;0.164745678107621;0.202001095228719;0.285386242325412;0.124397227542312;0.241066569445686;0.339147215214045;0.145458363746848;0.409059127864349
net/tipc/name_distr.c;1492;0.146104234336188;0.184264812271601;0.269675892064269;0.104775474350338;0.224279424605553;0.324743046167839;0.126348313729081;0.396353544652765
net/tipc/name_table.c;5169;0.185770943362643;0.222115535152864;0.303462071221591;0.146408937016092;0.260225931525343;0.355908688784115;0.166955167796545;0.424111385811763
net/tipc/net.c;1016;0.141187267372035;0.179647701895628;0.26572992128746;0.0995337559900177;0.219976739371467;0.321229779764068;0.12127610952089;0.393402976219395
net/tipc/netlink.c;1348;0.144861953680473;0.18318609140738;0.268963251043644;0.103356054779761;0.223372210096952;0.324266428098926;0.125021357357482;0.39618385585051
net/tipc/netlink_compat.c;6195;0.197117800697984;0.233038437619683;0.313436077076702;0.158214946962686;0.27070428124614;0.365270911764307;0.178521508671618;0.432678033328677
net/tipc/node.c;10972;0.248620451425431;0.282172737991668;0.357269531074458;0.212282574131762;0.31735516479186;0.405686746819913;0.23125026613339;0.468649524018518
net/tipc/socket.c;16367;0.306772749399435;0.337646357353895;0.406747726755295;0.273335940994524;0.370019961751057;0.451299508173252;0.290789329320327;0.509235592353868
net/tipc/subscr.c;786;0.13922439908252;0.177952411765782;0.264633525115272;0.0972810945648447;0.218562027705247;0.320519508974419;0.119174714689991;0.393194831090159
net/tipc/sysctl.c;130;0;0;0;0;0;0;0;0
net/tipc/topsrv.c;3175;0;0;0;0;0;0;0;0
net/tipc/udp_media.c;3859;0;0;0;0;0;0;0;0
net/tls/tls_device.c;4397;0;0;0;0;0;0;0;0
net/tls/tls_device_fallback.c;2060;0;0;0;0;0;0;0;0
net/tls/tls_main.c;3307;0;0;0;0;0;0;0;0
net/tls/tls_sw.c;9946;0;0;0;0;0;0;0;0
net/unix/af_unix.c;13087;0.272401578373723;0.305195986857982;0.378596495742916;0.236884500005102;0.339583714015573;0.425920064814502;0.255423750326448;0.487460640616338
net/unix/diag.c;1618;0.149098130124516;0.18768210548973;0.274040834233679;0.107310821246024;0.228140686047784;0.329718966807056;0.129123014566469;0.402123994689745
net/unix/garbage.c;1239;0.145122494115313;0.183927200823388;0.270779970888455;0.103096128252256;0.224617236972327;0.326776627119765;0.125033104845467;0.399595869942288
net/unix/sysctl_net_unix.c;209;0.134142132608522;0.173494469842082;0.261572947614938;0.0915226706297043;0.214758743184614;0.318359855361562;0.11376923229747;0.392206758063396
net/vmw_vsock/af_vsock.c;7577;0;0;0;0;0;0;0;0
net/vmw_vsock/af_vsock_tap.c;400;0;0;0;0;0;0;0;0
net/vmw_vsock/diag.c;776;0;0;0;0;0;0;0;0
net/vmw_vsock/hyperv_transport.c;3185;0;0;0;0;0;0;0;0
net/vmw_vsock/virtio_transport.c;3191;0;0;0;0;0;0;0;0
net/vmw_vsock/virtio_transport_common.c;4613;0;0;0;0;0;0;0;0
net/vmw_vsock/vmci_transport.c;7952;0;0;0;0;0;0;0;0
net/vmw_vsock/vmci_transport_notify.c;2489;0;0;0;0;0;0;0;0
net/vmw_vsock/vmci_transport_notify_qstate.c;1532;0;0;0;0;0;0;0;0
net/vmw_vsock/vsock_addr.c;260;0;0;0;0;0;0;0;0
net/wimax/debugfs.c;268;0;0;0;0;0;0;0;0
net/wimax/id-table.c;293;0;0;0;0;0;0;0;0
net/wimax/op-msg.c;1133;0;0;0;0;0;0;0;0
net/wimax/op-reset.c;280;0;0;0;0;0;0;0;0
net/wimax/op-rfkill.c;1255;0;0;0;0;0;0;0;0
net/wimax/op-state-get.c;143;0;0;0;0;0;0;0;0
net/wimax/stack.c;1953;0;0;0;0;0;0;0;0
net/wireless/ap.c;224;0;0;0;0;0;0;0;0
net/wireless/chan.c;4107;0;0;0;0;0;0;0;0
net/wireless/core.c;6214;0;0;0;0;0;0;0;0
net/wireless/debugfs.c;554;0;0;0;0;0;0;0;0
net/wireless/ethtool.c;154;0;0;0;0;0;0;0;0
net/wireless/ibss.c;2583;0;0;0;0;0;0;0;0
net/wireless/lib80211.c;1061;0;0;0;0;0;0;0;0
net/wireless/lib80211_crypt_ccmp.c;2699;0;0;0;0;0;0;0;0
net/wireless/lib80211_crypt_tkip.c;4112;0;0;0;0;0;0;0;0
net/wireless/lib80211_crypt_wep.c;1265;0;0;0;0;0;0;0;0
net/wireless/mesh.c;1124;0;0;0;0;0;0;0;0
net/wireless/mlme.c;4402;0;0;0;0;0;0;0;0
net/wireless/nl80211.c;80394;1;1;1;1;1;1;1;1
net/wireless/ocb.c;315;0.138456588018909;0.178698617142294;0.26876840503423;0.0948735698109857;0.220895808118523;0.326839171753969;0.117623089800511;0.402355631972363
net/wireless/of.c;551;0;0;0;0;0;0;0;0
net/wireless/radiotap.c;1378;0;0;0;0;0;0;0;0
net/wireless/reg.c;15642;0;0;0;0;0;0;0;0
net/wireless/scan.c;8856;0;0;0;0;0;0;0;0
net/wireless/sme.c;6671;0;0;0;0;0;0;0;0
net/wireless/sysfs.c;743;0;0;0;0;0;0;0;0
net/wireless/trace.c;9;0;0;0;0;0;0;0;0
net/wireless/util.c;8721;0;0;0;0;0;0;0;0
net/wireless/wext-compat.c;7605;0;0;0;0;0;0;0;0
net/wireless/wext-core.c;4913;0;0;0;0;0;0;0;0
net/wireless/wext-priv.c;1038;0;0;0;0;0;0;0;0
net/wireless/wext-proc.c;532;0;0;0;0;0;0;0;0
net/wireless/wext-sme.c;1843;0;0;0;0;0;0;0;0
net/wireless/wext-spy.c;906;0;0;0;0;0;0;0;0
net/x25/af_x25.c;7899;0;0;0;0;0;0;0;0
net/x25/sysctl_net_x25.c;351;0;0;0;0;0;0;0;0
net/x25/x25_dev.c;789;0;0;0;0;0;0;0;0
net/x25/x25_facilities.c;1605;0;0;0;0;0;0;0;0
net/x25/x25_forward.c;674;0;0;0;0;0;0;0;0
net/x25/x25_in.c;1795;0;0;0;0;0;0;0;0
net/x25/x25_link.c;1498;0;0;0;0;0;0;0;0
net/x25/x25_out.c;888;0;0;0;0;0;0;0;0
net/x25/x25_proc.c;918;0;0;0;0;0;0;0;0
net/x25/x25_route.c;823;0;0;0;0;0;0;0;0
net/x25/x25_subr.c;1672;0;0;0;0;0;0;0;0
net/x25/x25_timer.c;606;0;0;0;0;0;0;0;0
net/xdp/xdp_umem.c;1788;0;0;0;0;0;0;0;0
net/xdp/xsk.c;3909;0;0;0;0;0;0;0;0
net/xdp/xsk_queue.c;487;0;0;0;0;0;0;0;0
net/xfrm/xfrm_algo.c;2945;0;0;0;0;0;0;0;0
net/xfrm/xfrm_device.c;1549;0;0;0;0;0;0;0;0
net/xfrm/xfrm_hash.c;132;0;0;0;0;0;0;0;0
net/xfrm/xfrm_input.c;2725;0;0;0;0;0;0;0;0
net/xfrm/xfrm_interface.c;4579;0;0;0;0;0;0;0;0
net/xfrm/xfrm_ipcomp.c;1586;0;0;0;0;0;0;0;0
net/xfrm/xfrm_output.c;1379;0;0;0;0;0;0;0;0
net/xfrm/xfrm_policy.c;17053;0;0;0;0;0;0;0;0
net/xfrm/xfrm_proc.c;373;0;0;0;0;0;0;0;0
net/xfrm/xfrm_replay.c;3823;0;0;0;0;0;0;0;0
net/xfrm/xfrm_state.c;14088;0;0;0;0;0;0;0;0
net/xfrm/xfrm_sysctl.c;387;0;0;0;0;0;0;0;0
net/xfrm/xfrm_user.c;19151;0;0;0;0;0;0;0;0
